File	GenProg Repair Status without PREP	GenProg Repair Status with PREP	Category
temp-604-B-bug-14775746-14775779	Repair Not Found	Repair Not Found	2
temp-606-E-bug-14918656-14918663	Repair Not Found	Repair Not Found	2
temp-608-A-bug-15675319-15675332	Repair Not Found	Repair Not Found	2
temp-608-A-bug-17139419-17139427	Repair Not Found	Repair Not Found	2
temp-609-A-bug-15458837-15458847	Repair Not Found	Repair Not Found	2
temp-609-A-bug-18281533-18281557	Repair Not Found	Repair Not Found	2
temp-60-A-bug-612164-612165	Repair Not Found	Repair Not Found	2
temp-611-A-bug-16019969-16020019	Repair Not Found	Repair Not Found	2
temp-611-A-bug-16058680-16058709	Repair Not Found	Repair Not Found	2
temp-611-A-bug-16137911-16143245	Repair Not Found	Repair Not Found	2
temp-611-A-bug-18162206-18162207	Repair Not Found	Repair Not Found	2
temp-611-A-bug-18184052-18184103	Repair Not Found	Repair Not Found	2
temp-611-A-bug-18184082-18184103	Repair Not Found	Repair Not Found	2
temp-611-A-bug-18197396-18197911	Repair Not Found	Repair Not Found	2
temp-612-A-bug-15750192-15750273	Repair Not Found	Repair Not Found	2
temp-612-A-bug-15829711-15829779	Repair Not Found	Repair Not Found	2
temp-612-C-bug-15013513-15013874	Repair Not Found	Repair Not Found	2
temp-614-A-bug-17036012-17036054	Repair Not Found	Repair Not Found	2
temp-616-B-bug-15412047-15412053	Repair Not Found	Repair Not Found	2
temp-616-B-bug-15606907-15607020	Repair Not Found	Repair Not Found	2
temp-616-B-bug-15683583-15683683	Repair Not Found	Repair Not Found	2
temp-616-B-bug-15771183-15771250	Repair Not Found	Repair Not Found	2
temp-616-B-bug-16134682-16134726	Repair Not Found	Repair Not Found	2
temp-617-A-bug-17713160-17713171	Repair Not Found	Repair Not Found	2
temp-617-A-bug-17857667-17857964	Repair Not Found	Repair Not Found	2
temp-617-A-bug-18001708-18001717	Repair Not Found	Repair Not Found	2
temp-617-A-bug-18062257-18062272	Repair Not Found	Repair Not Found	2
temp-617-B-bug-15676647-15676706	Repair Not Found	Repair Not Found	2
temp-617-B-bug-15676664-15676706	Repair Not Found	Repair Not Found	2
temp-617-B-bug-15745018-15745037	Repair Not Found	Repair Not Found	2
temp-617-D-bug-15728476-15728514	Repair Not Found	Repair Not Found	2
temp-618-B-bug-18036537-18036574	Repair Not Found	Repair Not Found	2
temp-61-A-bug-17546819-17546870	Repair Not Found	Repair Not Found	2
temp-61-C-bug-1155121-1155128	Repair Not Found	Repair Not Found	2
temp-61-C-bug-299930-299933	Repair Not Found	Repair Not Found	2
temp-61-C-bug-730460-730463	Repair Not Found	Repair Not Found	2
temp-620-B-bug-15588373-15588385	Repair Not Found	Repair Not Found	2
temp-621-A-bug-17192004-17192017	Repair Not Found	Repair Not Found	2
temp-621-B-bug-15783785-15784028	Repair Not Found	Repair Not Found	2
temp-622-A-bug-17926511-17926522	Repair Not Found	Repair Not Found	2
temp-622-B-bug-16111035-16111084	Repair Not Found	Repair Not Found	2
temp-622-B-bug-16220785-16220807	Repair Not Found	Repair Not Found	2
temp-622-B-bug-16220893-16220932	Repair Not Found	Repair Not Found	2
temp-622-B-bug-16221008-16221025	Repair Not Found	Repair Not Found	2
temp-622-B-bug-16391438-16391464	Repair Not Found	Repair Not Found	2
temp-622-B-bug-17862843-17862863	Repair Not Found	Repair Not Found	2
temp-624-A-bug-16223174-16223213	Repair Not Found	Repair Not Found	2
temp-625-B-bug-15982902-15983002	Repair Not Found	Repair Not Found	2
temp-625-B-bug-17345324-17345992	Repair Not Found	Repair Not Found	2
temp-625-C-bug-15880087-15880175	Repair Not Found	Repair Not Found	2
temp-626-B-bug-16009555-16009580	Repair Not Found	Repair Not Found	2
temp-626-B-bug-17271155-17271167	Repair Not Found	Repair Not Found	2
temp-627-C-bug-17207008-17207317	Repair Not Found	Repair Not Found	2
temp-628-A-bug-16337953-16338043	Repair Not Found	Repair Not Found	2
temp-628-A-bug-16819024-16819056	Repair Not Found	Repair Not Found	2
temp-628-A-bug-17182440-17182470	Repair Not Found	Repair Not Found	2
temp-628-B-bug-16778379-16778398	Repair Not Found	Repair Not Found	2
temp-629-A-bug-16440544-16440622	Repair Not Found	Repair Not Found	2
temp-62-A-bug-11353345-11353416	Repair Not Found	Repair Not Found	2
temp-62-A-bug-7067931-7067978	Repair Not Found	Repair Not Found	2
temp-630-A-bug-17182393-17182409	Repair Not Found	Repair Not Found	2
temp-630-B-bug-16602790-16603236	Repair Not Found	Repair Not Found	2
temp-630-D-bug-16430548-16430564	Repair Not Found	Repair Not Found	2
temp-630-D-bug-17358593-17358623	Repair Not Found	Repair Not Found	2
temp-630-D-bug-17702140-17702151	Repair Not Found	Repair Not Found	2
temp-630-F-bug-16231255-16232070	Repair Not Found	Repair Not Found	2
temp-630-F-bug-16231684-16232070	Repair Not Found	Repair Not Found	2
temp-630-H-bug-16175119-16175675	Repair Not Found	Repair Not Found	2
temp-630-H-bug-17125857-17125865	Repair Not Found	Repair Not Found	2
temp-630-K-bug-16307901-16307984	Repair Not Found	Repair Not Found	2
temp-630-K-bug-16307978-16307984	Repair Not Found	Repair Not Found	2
temp-630-L-bug-16169715-16169838	Repair Not Found	Repair Not Found	2
temp-630-L-bug-16173118-16173395	Repair Not Found	Repair Not Found	2
temp-630-L-bug-16229409-16229468	Repair Not Found	Repair Not Found	2
temp-630-L-bug-16229452-16229468	Repair Not Found	Repair Not Found	2
temp-630-L-bug-16330608-16330790	Repair Not Found	Repair Not Found	2
temp-630-R-bug-16329493-16329537	Repair Not Found	Repair Not Found	2
temp-630-R-bug-17323075-17323090	Repair Not Found	Repair Not Found	2
temp-631-A-bug-16516739-16516823	Repair Not Found	Repair Not Found	2
temp-631-A-bug-16708886-16709076	Repair Not Found	Repair Not Found	2
temp-631-C-bug-16491248-16491440	Repair Not Found	Repair Not Found	2
temp-632-A-bug-16451764-16451818	Repair Not Found	Repair Not Found	2
temp-632-A-bug-16772686-16772703	Repair Not Found	Repair Not Found	2
temp-632-A-bug-16916169-16916186	Repair Not Found	Repair Not Found	2
temp-633-A-bug-17970704-17970774	Repair Not Found	Repair Not Found	2
temp-633-B-bug-17067597-17067648	Repair Not Found	Repair Not Found	2
temp-633-B-bug-17067980-17068052	Repair Not Found	Repair Not Found	2
temp-635-B-bug-17586323-17586336	Repair Not Found	Repair Not Found	2
temp-637-A-bug-16917880-16917977	Repair Not Found	Repair Not Found	2
temp-638-A-bug-16913566-16913587	Repair Not Found	Repair Not Found	2
temp-638-A-bug-16944445-16944499	Repair Not Found	Repair Not Found	2
temp-638-A-bug-16984904-16984913	Repair Not Found	Repair Not Found	2
temp-639-B-bug-17358924-17358948	Repair Not Found	Repair Not Found	2
temp-63-A-bug-11346814-11346864	Repair Not Found	Repair Not Found	2
temp-644-A-bug-17085967-17085974	Repair Not Found	Repair Not Found	2
temp-645-B-bug-16799165-16799183	Repair Not Found	Repair Not Found	2
temp-645-B-bug-16969455-16971712	Repair Not Found	Repair Not Found	2
temp-645-B-bug-16975707-16975755	Repair Not Found	Repair Not Found	2
temp-651-A-bug-17710988-17711041	Repair Not Found	Repair Not Found	2
temp-651-A-bug-18126618-18279893	Repair Not Found	Repair Not Found	2
temp-651-A-bug-18221346-18221404	Repair Not Found	Repair Not Found	2
temp-651-A-bug-18226653-18226686	Repair Not Found	Repair Not Found	2
temp-651-A-bug-18275221-18275241	Repair Not Found	Repair Not Found	2
temp-652-A-bug-17006793-17007010	Repair Not Found	Repair Not Found	2
temp-652-A-bug-18240573-18240594	Repair Not Found	Repair Not Found	2
temp-653-B-bug-16902769-16902852	Repair Not Found	Repair Not Found	2
temp-658-A-bug-17124240-17124253	Repair Not Found	Repair Not Found	2
temp-658-A-bug-18213201-18219933	Repair Not Found	Repair Not Found	2
temp-658-C-bug-16998123-16998228	Repair Not Found	Repair Not Found	2
temp-659-A-bug-18007364-18007390	Repair Not Found	Repair Not Found	2
temp-659-D-bug-17058765-17059198	Repair Not Found	Repair Not Found	2
temp-65-A-bug-13122416-13122458	Repair Not Found	Repair Not Found	2
temp-660-B-bug-17310759-17310778	Repair Not Found	Repair Not Found	2
temp-660-B-bug-17504454-17504716	Repair Not Found	Repair Not Found	2
temp-664-A-bug-17401092-17401100	Repair Not Found	Repair Not Found	2
temp-664-A-bug-17687577-17687586	Repair Not Found	Repair Not Found	2
temp-664-B-bug-17401973-17402220	Repair Not Found	Repair Not Found	2
temp-665-A-bug-17585149-17585865	Repair Not Found	Repair Not Found	2
temp-667-A-bug-17689544-17689659	Repair Not Found	Repair Not Found	2
temp-667-A-bug-17689624-17689659	Repair Not Found	Repair Not Found	2
temp-667-A-bug-17706092-17706104	Repair Not Found	Repair Not Found	2
temp-667-A-bug-17821629-17821643	Repair Not Found	Repair Not Found	2
temp-667-A-bug-17823357-17823397	Repair Not Found	Repair Not Found	2
temp-667-A-bug-17981468-17981495	Repair Not Found	Repair Not Found	2
temp-667-A-bug-18165679-18165739	Repair Not Found	Repair Not Found	2
temp-667-A-bug-18165718-18165733	Repair Not Found	Repair Not Found	2
temp-667-B-bug-17576438-17576732	Repair Not Found	Repair Not Found	2
temp-669-A-bug-17719795-17761089	Repair Not Found	Repair Not Found	2
temp-669-A-bug-17827358-17827365	Repair Not Found	Repair Not Found	2
temp-669-D-bug-17491743-17492020	Repair Not Found	Repair Not Found	2
temp-670-A-bug-18026816-18031168	Repair Not Found	Repair Not Found	2
temp-670-A-bug-18072516-18072531	Repair Not Found	Repair Not Found	2
temp-670-A-bug-18109062-18109075	Repair Not Found	Repair Not Found	2
temp-670-A-bug-18152594-18152623	Repair Not Found	Repair Not Found	2
temp-670-A-bug-18152613-18152623	Repair Not Found	Repair Not Found	2
temp-670-A-bug-18213303-18213426	Repair Not Found	Repair Not Found	2
temp-670-A-bug-18246246-18246262	Repair Not Found	Repair Not Found	2
temp-670-B-bug-17921728-17921751	Repair Not Found	Repair Not Found	2
temp-670-D2-bug-17917943-17917968	Repair Not Found	Repair Not Found	2
temp-672-A-bug-18140251-18140254	Repair Not Found	Repair Not Found	2
temp-672-A-bug-18176720-18176726	Repair Not Found	Repair Not Found	2
temp-673-A-bug-18110803-18110815	Repair Not Found	Repair Not Found	2
temp-673-A-bug-18140442-18140446	Repair Not Found	Repair Not Found	2
temp-673-B-bug-17792510-17792747	Repair Not Found	Repair Not Found	2
temp-673-B-bug-17809357-17809415	Repair Not Found	Repair Not Found	2
temp-673-B-bug-17930809-17930828	Repair Not Found	Repair Not Found	2
temp-673-B-bug-18343837-18343927	Repair Not Found	Repair Not Found	2
temp-673-D-bug-17790443-17791100	Repair Not Found	Repair Not Found	2
temp-673-D-bug-17792276-17793163	Repair Not Found	Repair Not Found	2
temp-675-A-bug-18212142-18212162	Repair Not Found	Unknown	Unknown
temp-675-A-bug-18261165-18261189	Repair Not Found	Unknown	Unknown
temp-675-A-bug-18264119-18264212	Repair Not Found	Unknown	Unknown
temp-675-A-bug-18264177-18264212	Repair Not Found	Unknown	Unknown
temp-675-B-bug-18032265-18032487	Repair Not Found	Unknown	Unknown
temp-675-B-bug-18212225-18212430	Repair Not Found	Unknown	Unknown
temp-676-C-bug-18115134-18115182	Repair Not Found	Unknown	Unknown
temp-677-A-bug-18241844-18241911	Repair Not Found	Unknown	Unknown
temp-677-A-bug-18262663-18262671	Repair Not Found	Unknown	Unknown
temp-677-A-bug-18350045-18350054	Repair Not Found	Unknown	Unknown
temp-677-C-bug-18192762-18193123	Repair Not Found	Unknown	Unknown
temp-677-C-bug-18206311-18206325	Repair Not Found	Unknown	Unknown
temp-680-A-bug-18335256-18335296	Repair Not Found	Unknown	Unknown
temp-680-A-bug-18343132-18343191	Repair Not Found	Unknown	Unknown
temp-68-A-bug-14929391-14929420	Repair Not Found	Unknown	Unknown
temp-68-A-bug-340593-340627	Repair Not Found	Unknown	Unknown
temp-68-A-bug-511325-511327	Repair Not Found	Unknown	Unknown
temp-68-A-bug-527083-527088	Repair Not Found	Unknown	Unknown
temp-69-A-bug-17398979-17399040	Repair Not Found	Unknown	Unknown
temp-6-A-bug-15083956-15083976	Repair Not Found	Unknown	Unknown
temp-6-A-bug-16202235-16205433	Repair Not Found	Unknown	Unknown
temp-6-A-bug-16937698-16937889	Repair Not Found	Unknown	Unknown
temp-70-A-bug-1160633-1160638	Repair Not Found	Unknown	Unknown
temp-70-A-bug-13500610-13500674	Repair Not Found	Unknown	Unknown
temp-70-A-bug-13500651-13500674	Repair Not Found	Unknown	Unknown
temp-70-A-bug-13516498-13516504	Repair Not Found	Unknown	Unknown
temp-70-A-bug-1800221-1800222	Repair Not Found	Unknown	Unknown
temp-70-A-bug-3882677-3882680	Repair Not Found	Unknown	Unknown
temp-71-A-bug-18179306-18179326	Repair Not Found	Unknown	Unknown
temp-71-A-bug-18210180-18210187	Repair Not Found	Unknown	Unknown
temp-71-A-bug-18221269-18221306	Repair Not Found	Unknown	Unknown
temp-71-A-bug-18237773-18237785	Repair Not Found	Unknown	Unknown
temp-71-A-bug-18249031-18249078	Repair Not Found	Unknown	Unknown
temp-71-A-bug-18255169-18255214	Repair Not Found	Unknown	Unknown
temp-71-A-bug-18255203-18255214	Repair Not Found	Unknown	Unknown
temp-71-A-bug-18274938-18275011	Repair Not Found	Unknown	Unknown
temp-71-A-bug-18353115-18353145	Repair Not Found	Unknown	Unknown
temp-71-B-bug-1996021-1996033	Repair Not Found	Unknown	Unknown
temp-71-B-bug-366822-366829	Repair Not Found	Unknown	Unknown
temp-71-C-bug-366582-366587	Repair Not Found	Unknown	Unknown
temp-74-A-bug-1804303-1804310	Repair Not Found	Unknown	Unknown
temp-74-A-bug-1808756-1808772	Repair Not Found	Unknown	Unknown
temp-74-A-bug-568356-568359	Repair Not Found	Unknown	Unknown
temp-74-A-bug-5857375-5857389	Repair Not Found	Unknown	Unknown
temp-75-A-bug-15928172-15928345	Repair Not Found	Unknown	Unknown
temp-75-A-bug-17509211-17509220	Repair Not Found	Unknown	Unknown
temp-76-E-bug-382566-382568	Repair Not Found	Unknown	Unknown
temp-76-E-bug-393600-393610	Repair Not Found	Unknown	Unknown
temp-76-E-bug-393601-393610	Repair Not Found	Unknown	Unknown
temp-76-F-bug-380579-380666	Repair Not Found	Unknown	Unknown
temp-78-C-bug-713405-713408	Repair Not Found	Unknown	Unknown
temp-79-A-bug-5530633-5530644	Repair Not Found	Unknown	Unknown
temp-7-A-bug-13688206-13688326	Repair Not Found	Unknown	Unknown
temp-80-A-bug-13483471-13483481	Repair Not Found	Unknown	Unknown
temp-80-A-bug-13516469-13516477	Repair Not Found	Unknown	Unknown
temp-80-B-bug-5698054-5698061	Repair Not Found	Unknown	Unknown
temp-81-B-bug-512758-512761	Repair Not Found	Unknown	Unknown
temp-81-B-bug-5908654-5908668	Repair Not Found	Unknown	Unknown
temp-82-A-bug-18221798-18221807	Repair Not Found	Unknown	Unknown
temp-83-D-bug-488986-488987	Repair Not Found	Unknown	Unknown
temp-83-D-bug-495704-495738	Repair Not Found	Unknown	Unknown
temp-84-A-bug-16282430-16282448	Repair Not Found	Unknown	Unknown
temp-84-A-bug-9385925-9385936	Repair Not Found	Unknown	Unknown
temp-84-A-bug-9385928-9385933	Repair Not Found	Unknown	Unknown
temp-86-A-bug-2104166-2104188	Repair Not Found	Unknown	Unknown
temp-89-A-bug-495525-495528	Repair Not Found	Unknown	Unknown
temp-89-A-bug-685910-685915	Repair Not Found	Unknown	Unknown
temp-90-A-bug-7864607-7864663	Repair Not Found	Unknown	Unknown
temp-90-C-bug-494712-494727	Repair Not Found	Unknown	Unknown
temp-92-A-bug-16972315-16972426	Repair Not Found	Unknown	Unknown
temp-92-A-bug-17541042-17542703	Repair Not Found	Unknown	Unknown
temp-94-A-bug-13906297-13906315	Repair Not Found	Unknown	Unknown
temp-94-A-bug-13924714-13925058	Repair Not Found	Unknown	Unknown
temp-95-B-bug-538188-538195	Repair Not Found	Unknown	Unknown
temp-95-B-bug-546644-546645	Repair Not Found	Unknown	Unknown
temp-96-A-bug-18173471-18173484	Repair Not Found	Unknown	Unknown
temp-99-A-bug-1846295-1846297	Repair Not Found	Unknown	Unknown
temp-99-A-bug-1907585-1907588	Repair Not Found	Unknown	Unknown
temp-99-A-bug-2038413-2038417	Repair Not Found	Unknown	Unknown
temp-99-A-bug-3759651-3759654	Repair Not Found	Unknown	Unknown
temp-9-A-bug-13906641-13906656	Repair Not Found	Unknown	Unknown
temp-9-A-bug-15392541-15392611	Repair Not Found	Unknown	Unknown
temp-9-A-bug-16987364-16987386	Repair Not Found	Unknown	Unknown
temp-9-A-bug-17766560-17766602	Repair Not Found	Unknown	Unknown

Category counts:
1 (Repair Found / Repair Found): 1203
2 (Repair Not Found / Repair Not Found): 1296
3 (Repair Found / Repair Not Found): 6
4 (Repair Not Found / Repair Found): 6
